order,P,T,L,ST
0,808804.2801149124,31.284171911061442,3524.402678342055,0.023452612330144514
1,1603145.9719528882,31.118027725687494,859.4306910718788,0.003946901339332943
2,2583754.638651923,31.020040193138833,324.5660978302594,0.0010930147589634305
3,3680929.9309246414,30.96228866653018,158.5573421170161,0.00041560751051142753
4,4854215.227985325,30.929645330659053,90.9588104663561,0.00019391029233617295
5,6077546.235897842,30.91392555910099,58.12493641896108,0.00010407068319048576
6,7335204.144026725,30.90999336851313,40.08048657847252,6.17259282289446e-05
7,8615202.165497612,30.91476384762087,29.24433522675319,3.945503553628615e-05
8,9909153.462963438,30.92354044939445,22.28284810493422,2.671963532701677e-05
9,11210277.875896178,30.94262490802768,17.57077057376633,1.8944078693575623e-05
10,12513984.464048276,30.963178422355043,14.24314043543075,1.3939145687745532e-05
11,13816337.206996057,30.986985931113484,11.81128328366072,1.057574508649949e-05
12,15114235.933669686,31.013438293023054,9.982663884965387,8.232448018149098e-06
13,16405200.2532604,31.04205728705628,8.574181814343072,6.549714725828457e-06
14,17687378.235475704,31.072441952212753,7.466651039287569,5.309225680606337e-06
15,18958682.5285673,31.10434013451738,6.580633262910545,4.374554464832509e-06
16,20218102.427563943,31.137457022090093,5.860554616503967,3.6558474803971637e-06
17,21464488.928923436,31.171588646817263,5.267413394829562,3.093741444600685e-06
18,22696883.033748046,31.206566058119137,4.77300166413078,2.6472311134523617e-06
19,23914529.94273597,31.24224199934178,4.356495967304612,2.2876667432514878e-06
20,25116809.926575065,31.278491482589313,4.002285056914847,1.994702334756292e-06
21,26303203.944875576,31.31520933066462,3.698486553316221,1.753120038857854e-06
22,27473312.619616594,31.352302041503307,3.435918157976018,1.5520569432037135e-06
23,28627151.056425944,31.38964509722211,3.20729509361655,1.3830623946488888e-06
24,29763521.392027903,31.427291770008846,3.007244587772065,1.240002498137575e-06
25,30883011.967482395,31.465079356401837,2.830976944052371,1.1177987947464901e-06
26,31985268.104978573,31.502982065214777,2.674898930929938,1.0128444715684444e-06
27,33070224.499119423,31.54094831132062,2.536023962249235,9.22012044504318e-07
28,34137802.88149073,31.578939881231893,2.41191280109331,8.429552810378941e-07
29,35187978.323933065,31.616919491379008,2.300544116119319,7.737364346954724e-07
30,36220749.81712426,31.654855174281447,2.200234395036722,7.128750259226634e-07
31,37236138.01731455,31.692719833588903,2.109575241284121,6.590493933125177e-07
32,38234199.59829475,31.730487079743018,2.02737480927953,6.112673480831665e-07
33,39215024.177475475,31.76813166295687,1.95262064286381,5.68712475226058e-07
34,40178673.82032594,31.80563724530185,1.884456129403527,5.305861090678318e-07
35,41125264.65965118,31.842983505925073,1.822140919390906,4.962963813942332e-07
36,42054922.743148126,31.880153415461916,1.765038218661847,4.654107144379044e-07
37,42967767.330315255,31.917134369247034,1.71260010167951,4.3743914563269057e-07
38,43863942.199093565,31.95391204368751,1.66434696287256,4.1207749505716804e-07
39,44743597.154824585,31.99047553201435,1.619862795847817,3.890189327617497e-07
40,45607125.11417873,32.0267735404511,1.578751847758078,3.679317610506113e-07
41,46454165.55690705,32.062886098983775,1.54076162191347,3.4861337826092063e-07
42,47285169.24274452,32.098757737781774,1.505572034168858,3.309502619431901e-07
43,48100373.40570647,32.13437001396464,1.472925024517372,3.1467553220611864e-07
44,48899885.427969,32.16972901367768,1.442607788306719,2.996859459094099e-07
45,49683935.81520551,32.204820092160006,1.414417296288509,2.858491369769006e-07
46,50452680.48753522,32.239643053361235,1.388179914922602,2.730500070823473e-07
47,51206326.418961026,32.2741900580518,1.363736445765116,2.6114844814483767e-07
48,51945050.99229448,32.3084597224815,1.340946688861834,2.500954448297068e-07
49,52669043.017176285,32.342448364015645,1.319683373495253,2.3981270704158005e-07
50,53378491.96069376,32.37615430965015,1.299832247217785,2.3022800087674124e-07
51,54073596.9464018,32.40957342935039,1.281289045630856,2.212792232511768e-07
52,54754548.874477655,32.44270319028606,1.263959633559194,2.1291115059297993e-07
53,55421536.48064059,32.47554507026056,1.24776029516081,2.0504137000839016e-07
54,56074783.99228674,32.50808891157157,1.232609575443192,1.97660618966858e-07
55,56714444.96770589,32.54034337426881,1.218441607293981,1.907537228362338e-07
56,57340717.28938198,32.572306482547106,1.205191380895196,1.8425705148793064e-07
57,57953844.417937726,32.60396501828781,1.192794670341048,1.7810891579299985e-07
58,58553953.23883728,32.63533521703376,1.181204532550781,1.723092631142645e-07
59,59141274.92676693,32.66640529595607,1.170367050621651,1.6685737752982833e-07
60,59715964.94751343,32.697184869169085,1.160240367739379,1.616764671972492e-07
61,60278252.17041006,32.727663861818435,1.150778828831781,1.5677217477849908e-07
62,60828304.35789381,32.7578469096918,1.141945619845531,1.5214548159994114e-07
63,61366307.11352996,32.787734898202146,1.13370525773296,1.4775577065958882e-07
64,61892448.18104203,32.817327284834356,1.126024624081068,1.4358606800947563e-07
65,62406895.764382236,32.846628111071865,1.118874434229357,1.395977816294203e-07
66,62909851.73463535,32.87563282400784,1.112224734230128,1.358232081143988e-07
67,63401481.74137289,32.90434751886451,1.106050969898569,1.322047016271945e-07
68,63882105.44995259,32.93272275401599,1.100312026695356,1.2877209058951878e-07
69,64351577.723726384,32.960869018383725,1.095022352052447,1.254979829475776e-07
70,64810295.63486817,32.98871228208933,1.090135352585242,1.2236858818045615e-07
71,65258385.787422985,33.01626886967396,1.085636567741059,1.1937548143567115e-07
72,65696000.138705604,33.043547889753725,1.081510060005912,1.1653034830226702e-07
73,66123360.06303906,33.07053044745448,1.077732292000505,1.1380459303331705e-07
74,66540580.89869065,33.097235932337604,1.074293050472056,1.1117135090129728e-07
75,66947865.32491617,33.12365224779853,1.07117323734468,1.0864424530077373e-07
76,67345341.1658545,33.14979329992107,1.068362432483512,1.0625473799671409e-07
77,67733184.08680846,33.17565543312028,1.065845931894782,1.039210625680716e-07
78,68111553.33318503,33.20123958060782,1.063611442984833,1.0171296357953325e-07
79,68480611.68140374,33.22654263535164,1.061645831979081,9.955145137457507e-08
80,68840496.4665682,33.25157487562535,1.059940715813457,9.750436282220616e-08
81,69191360.22177209,33.27633601105933,1.058485328547148,9.55316327627763e-08
82,69533362.5874329,33.30082738619299,1.057269759779247,9.361116309131964e-08
83,69866645.45404582,33.32505071202804,1.056284989051909,9.17745555880551e-08
84,70191346.9574326,33.34901069716021,1.0555233022922,8.99838197038717e-08
85,70507641.35098404,33.37269350272601,1.054972137531747,8.82857824008634e-08
86,70815622.56872799,33.3961288501264,1.054631559425241,8.662784011284792e-08
87,71115477.6857595,33.419289718126585,1.054486403836791,8.503921948721724e-08
88,71407304.69259629,33.44220065108495,1.054536104306457,8.348493331628024e-08
89,71691261.36170766,33.46485594065928,1.054771887392645,8.199490552232799e-08
90,71967472.10102685,33.48725748281798,1.055187814950364,8.055056350968344e-08
91,72236081.11077756,33.509398991458426,1.05577579769038,7.914914236819675e-08
92,72497197.75902288,33.53129849981198,1.056534651031327,7.778918643703766e-08
93,72750973.29277544,33.55294584091899,1.057455649169922,7.648394236679089e-08
94,72997521.98723519,33.574344307243486,1.058534615328921,7.520021511905646e-08
95,73236963.35633391,33.595500109966174,1.059767622621479,7.396750182888017e-08
96,73469431.03179204,33.61641143564461,1.061149232179905,7.275322151122395e-08
97,73695034.43313016,33.63708425165377,1.062676228522515,7.160137583730956e-08
98,73913900.47378926,33.65751660016791,1.064343521896538,7.046494393677706e-08
99,74126142.87152423,33.67771311427421,1.066147915667193,6.937266817235785e-08
100,74331876.27827343,33.69767503551615,1.068085564116971,6.829339945271918e-08
101,74531225.02788788,33.71738777057982,1.070148898508073,6.725504904550263e-08
102,74724272.95745207,33.73690165325306,1.07234608189605,6.624270596909474e-08
103,74911156.91490316,33.75617102216698,1.074662594669371,6.52542269778664e-08
104,75091978.62125166,33.77520851918793,1.077097963442738,6.428874064355537e-08
105,75266828.01519872,33.7940555461224,1.079658454388738,6.336020346974547e-08
106,75435841.64719048,33.81262192961425,1.082319621433894,6.24375369478173e-08
107,75599102.24155995,33.83099630849234,1.085099019265194,6.154957262603091e-08
108,75756712.21526615,33.849151152573064,1.087987369050714,6.066689904425326e-08
109,75908772.90640526,33.86708270264198,1.090980855566127,5.983061709804797e-08
110,76055384.04907477,33.88480873297456,1.094080763343798,5.8998057363247484e-08
111,76196645.05509634,33.902317558519286,1.097281524604498,5.819627634144144e-08
112,76332650.50177069,33.91966406235589,1.100593283359459,5.739743993210606e-08
113,76463494.26992819,33.93675847600122,1.103992804327247,5.661346717000904e-08
114,76589268.84542923,33.953645939918665,1.10748805170997,5.58714838261484e-08
115,76710066.66405125,33.9703273632464,1.111076952088424,5.5116650380003336e-08
116,76825972.67705138,33.986805557722384,1.114757783795036,5.440243870601341e-08
117,76937079.43727185,34.003081991718446,1.118528851177203,5.3687652261008205e-08
118,77043472.87868264,34.01915973739649,1.12238848120269,5.29854095503123e-08
119,77145237.88531214,34.035040070141925,1.126335012954774,5.2308432889144196e-08
120,77242459.02565095,34.05072453725339,1.130366810994787,5.164284165006535e-08
121,77335218.68824205,34.06621452555417,1.134482261904173,5.098830747005806e-08
122,77423597.97820583,34.081511726153416,1.138679812226455,5.0344152707387733e-08
123,77507681.13910562,34.09662003138947,1.142958418572342,4.9710217178862865e-08
124,77587540.90642107,34.111539577997995,1.147316548044331,4.908581891061797e-08
125,77663256.55005834,34.1262709656272,1.15175255326556,4.847085421634725e-08
126,77734909.09525126,34.14081943395241,1.156265840446348,4.787771441105362e-08
127,77802569.83725095,34.1551840206383,1.16085470195716,4.729306760772724e-08
128,77866312.93844533,34.169368061361595,1.165518077744819,4.670370071435252e-08
129,77926210.56021927,34.183372217054675,1.170254892937403,4.6147977546861656e-08
130,77982334.02368277,34.19719622911808,1.175063366958726,4.55740026519393e-08
131,78034756.50275122,34.210845253992005,1.179943194542771,4.503294956417898e-08
132,78083543.7620179,34.22431897721652,1.1848930513172,4.4486034300445494e-08
133,78128766.43095723,34.23761995992142,1.18991193956029,4.394553638560287e-08
134,78170490.9820897,34.250748775071436,1.19499876561376,4.3424402314512004e-08
135,78208786.6610593,34.263711221572514,1.200153415668551,4.290931904603118e-08
136,78243712.22812074,34.276504619646374,1.205373977044574,4.239991430300754e-08
137,78275336.81936565,34.28913584383336,1.210660840488157,4.189625072883858e-08
138,78303718.040731,34.301593720779955,1.216010088835239,4.139781055817393e-08
139,78328921.72198823,34.313892769076986,1.221424016376309,4.090459000013582e-08
140,78351007.51201773,34.32602927312463,1.226900439350318,4.041627704282514e-08
141,78370034.27027479,34.338007605503584,1.232439340053603,3.9932687028703915e-08
142,78386060.17379528,34.349824464459914,1.238038674451478,3.945359002693545e-08
143,78399148.59476885,34.36148740258182,1.243698956668822,3.8991423115478616e-08
144,78409349.30606325,34.372995170443964,1.249419134545858,3.853335121667494e-08
145,78416719.00558588,34.38434725048903,1.255197915801348,3.806669628558142e-08
146,78421322.80164205,34.3955490792651,1.261035370610611,3.7616374655434615e-08
147,78423203.29454468,34.406599779088026,1.266930241252596,3.716963377929072e-08
148,78422417.03720196,34.417501454987736,1.272882219802139,3.67138398386115e-08
149,78419015.64997163,34.428254113069926,1.278890328476275,3.62863657642366e-08
150,78413056.26771015,34.4388622474304,1.284954206719033,3.584952248388613e-08
151,78404584.52003443,34.44932590237382,1.291073269663083,3.5415680915081213e-08
152,78393650.41287501,34.45964497144521,1.297246608890096,3.4984706267642e-08
153,78380303.29485558,34.469822200914486,1.303473879455062,3.455645239520197e-08
154,78364591.84505655,34.479857848205235,1.309754102506192,3.414323017075659e-08
155,78346563.92191362,34.48975589255597,1.316087405242835,3.3720035729959635e-08
156,78326266.13720283,34.49951605611361,1.322472736459196,3.331162377600465e-08
157,78303744.52871044,34.50913944822376,1.32890977559832,3.289298981392963e-08
158,78279042.32345828,34.518627617563105,1.335397732940037,3.24889034624175e-08
159,78252204.16973697,34.52798105955449,1.341935923220718,3.208680080073477e-08
160,78223280.95411839,34.53720615998302,1.348525117662497,3.1674176426000444e-08
161,78192304.14117233,34.54629595914066,1.355162920600079,3.1275736402565924e-08
162,78159323.94908306,34.55525800779636,1.361850119262282,3.087898826008896e-08
163,78124377.89348044,34.56409207867672,1.368586003821631,3.048385247369734e-08
164,78087518.3345711,34.57280334594078,1.375370800109236,3.009017322520055e-08
165,78048754.98176451,34.581378294670365,1.382201083822616,2.969785427773892e-08
166,78008160.90451172,34.5898357641088,1.389079815004499,2.9306873767597623e-08
167,77965759.58226725,34.59816812888134,1.396004953778912,2.8917091206227783e-08
168,77921592.7425882,34.60637918840104,1.402976488406142,2.8528433209041658e-08
169,77875696.93126631,34.61447022425196,1.409993979369791,2.8140848824362185e-08
170,77828116.56635492,34.62244542415009,1.417057621221262,2.7754214049601982e-08
171,77778855.48219144,34.63028909288404,1.424163397765325,2.7380919605871857e-08
172,77727995.7840963,34.63802716126999,1.431316011756008,2.6995990023236115e-08
173,77675543.88178165,34.645645857497776,1.438512088321778,2.6611795322623115e-08
174,77621542.5065946,34.653150350369444,1.445751989780883,2.6228241429666034e-08
175,77566022.4732452,34.66053894399525,1.453034563858479,2.585777419003787e-08
176,77509023.71434295,34.66781857043157,1.46036073760857,2.5475357180482848e-08
177,77450575.76595747,34.67498631779947,1.467729445985847,2.5105906737430712e-08
178,77390694.683958,34.682037236487744,1.475138611051613,2.4724303504753118e-08
179,77329440.7454353,34.68898531901436,1.482590840460687,2.4343053742056126e-08
180,77266829.53853221,34.69582434567762,1.490084105679346,2.3974607342298334e-08
181,77202895.00866832,34.70255741777271,1.497618451868527,2.359381618772214e-08
182,77137692.37652057,34.70919742021833,1.505196266194187,2.3225809872205047e-08
183,77071178.16386686,34.71570954857875,1.512808978005305,2.284522717765156e-08
184,77003436.23046494,34.722121960088344,1.520462281951552,2.2464670418201567e-08
185,76934506.94135219,34.72844097835943,1.528157108517862,2.2096733672124052e-08
186,76864420.18348764,34.73466811736518,1.535893105618882,2.1716157344712665e-08
187,76793105.63437529,34.740759667599285,1.543659905347333,2.134793577853558e-08
188,76720731.61239624,34.746780576611776,1.551471451047966,2.0967026976123852e-08
189,76647241.4514368,34.75269405719556,1.559318938047584,2.0585842477651877e-08
190,76572700.13573787,34.75851892134468,1.567206019229105,2.02170854648537e-08
191,76497068.94614545,34.76422694253945,1.575125641405876,1.9835214489655533e-08
192,76420414.76352482,34.769837218550386,1.583081722724188,1.9465718829499193e-08
193,76342836.06043044,34.77538395871687,1.591081173171101,1.9083166098778676e-08
194,76264242.50936508,34.78081737383184,1.599112398042854,1.8700083262046264e-08
195,76184716.85499577,34.78616332682416,1.607180593021657,1.832925081498877e-08
196,76104290.0738355,34.791427331891185,1.615286490588507,1.794515107954889e-08
197,76022914.62845455,34.796577939972074,1.623422333892579,1.7560368514232698e-08
198,75940819.48727296,34.80170577585373,1.631608320471449,1.718794900708974e-08
199,75857613.77487542,34.80663378511239,1.639803254053451,1.6801726545790112e-08
